created_date,hashtags,num_hashtags,tweet_length,tweet_text,group,token_count,split_count,token_diff
2020-08-31 01:01:01,WearAMask VoteBlueToEndThisNightmare VoteBidenHarris2020 AmericaOrTrump,4,128,This is the Republican Party.#WearAMask #VoteBlueToEndThisNightmare #VoteBidenHarris2020 #AmericaOrTrump https://t.co/vhrnrOF43x,promask,12,9,3
2020-08-31 01:00:00,PreventMonsoonIllness WearAMask Monsoon Monsoon2020,4,105,"#PreventMonsoonIllness | Don't forget to #WearAMask today!

#Monsoon #Monsoon2020 https://t.co/tSIsLpdCBL",promask,17,10,7
2020-08-31 00:59:42,WearAMask WearADamnMask,2,126,"To all the anti-mask Dbags out there, don't want to wear a mask?  Fine.  Stay the fuck home asshats. #WearAMask #WearADamnMask",promask,32,21,11
2020-08-31 00:58:54,windowservice pickup COVID,3,133,"Menu - 31st August
777-7422 - Call in or whatsapp

https://t.co/I3MxcjFbcL

#windowservice #pickup #COVID-19… https://t.co/9fCWrvjv7f",promask,24,15,9
2020-08-31 00:58:42,COVIDland,1,140,Learned more about COVID during our #COVIDland talk in my Population and Global Issues class! Some states are susta… https://t.co/PdPltjRoH2,promask,23,20,3
2020-08-31 00:58:42,,0,135,Great job! Looks like everyone wants to do what they can to help keep the kids playing their favorite sport! 👏… https://t.co/hBsbG29QKS,promask,25,22,3
2020-08-31 00:58:10,wearamask sahdtastic stayathomedad sahd,4,140,"Ineffective, improvised face mask. Effort appreciated. 

#wearamask #sahdtastic #stayathomedad #sahd @ CentralPlaza… https://t.co/Wo3F1HHlsW",promask,22,13,9
2020-08-31 00:56:46,WearAMask,1,93,@realDonaldTrump How about condemning violence in all forms and telling people to #WearAMask?,promask,15,13,2
2020-08-31 00:56:42,,0,140,Wow... I kept waiting for the claim I have breathing issues I can't wear a mask - which by the way is completely fa… https://t.co/ni7N8c5ZmQ,promask,28,25,3
2020-08-31 00:55:32,COVID19 WearAMask,2,107,Weird looks I get when I’m the only one wearing a mask make me want to kill the society #COVID19 #WearAMask,promask,24,21,3
2020-08-31 00:54:55,,0,140,"Please follow @CTZebra sharing the faces of sacrifice on our frontline.🩺

""National Nurses United, a union with mor… https://t.co/k2kcEmOxNj",promask,23,19,4
2020-08-31 00:54:33,peepshows wearamask,2,81,"Tonight @ShowWorldLI we have Marissa, Catherine and Mariah. #peepshows #wearamask",promask,14,10,4
2020-08-31 00:54:31,MTVVMAs,1,140,Love to see @ladygaga setting a good example by keeping her mask on at the #MTVVMAs while she accepts her @MTV Awar… https://t.co/sLV4NXWCeo,promask,25,23,2
2020-08-31 00:54:12,Monday,1,139,"Good #Monday morning everyone! Starting the week off with a glimpse at this statue in Toyama Airport which, legend… https://t.co/X32DbPkOPk",promask,24,20,4
2020-08-31 00:53:52,COVIDIDIOTS COVID19 Coronavirus CoronaVirusUpdates,4,130,@DocJeffD @GovInslee @WADeptHealth @CDCgov @kcexec #COVIDIDIOTS #COVID19 #Coronavirus #CoronaVirusUpdates… https://t.co/gn67mlIRlN,promask,15,10,5
2020-08-31 00:52:18,WritingCommunity StayAtHomeSaveLives WearAMask,3,89,@prinzdavidcstle Thanks for the follow! #WritingCommunity #StayAtHomeSaveLives #WearAMask,promask,12,8,4
2020-08-31 00:52:04,WritingCommunity StayAtHomeSaveLives WearAMask,3,86,@steele_donna Thanks for the follow! #WritingCommunity #StayAtHomeSaveLives #WearAMask,promask,12,8,4
2020-08-31 00:51:34,WritingCommunity StayAtHomeSaveLives WearAMask,3,86,@BeckSays2018 Thanks for the follow! #WritingCommunity #StayAtHomeSaveLives #WearAMask,promask,12,8,4
2020-08-31 00:51:23,WritingCommunity StayAtHomeSaveLives WearAMask,3,86,@BooksMahoney Thanks for the follow! #WritingCommunity #StayAtHomeSaveLives #WearAMask,promask,12,8,4
2020-08-31 00:51:06,WritingCommunity StayAtHomeSaveLives WearAMask,3,87,@longshotpress Thanks for the follow! #WritingCommunity #StayAtHomeSaveLives #WearAMask,promask,12,8,4
2020-08-31 00:50:32,WritingCommunity StayAtHomeSaveLives WearAMask,3,89,@Creative_Paris_ Thanks for the follow! #WritingCommunity #StayAtHomeSaveLives #WearAMask,promask,13,8,5
2020-08-31 00:50:23,WearAMask SavingLifesMatter WeAreAllInThisTogether,3,139,"When you are an global influencer you must take the lead. 
#WearAMask 
#SavingLifesMatter 
#WeAreAllInThisTogether… https://t.co/jDrsIdTz3v",promask,23,15,8
2020-08-31 00:50:12,WritingCommunity StayAtHomeSaveLives WearAMask,3,87,@kamoro2camara Thanks for the follow! #WritingCommunity #StayAtHomeSaveLives #WearAMask,promask,12,8,4
2020-08-31 00:49:59,WearAMask TrumpVirus,2,98,@Jm234Jeri @CNN No we don’t. We don’t want Trump killing people with Covid. #WearAMask #TrumpVirus,promask,21,15,6
2020-08-31 00:49:58,COVID19,1,140,"Short term pain for long term gain.
#COVID19 complacency will kill more if we open up too soon.
What happened to ""w… https://t.co/ZQA6F9BaOd",promask,30,23,7
2020-08-31 00:49:55,WritingCommunity StayAtHomeSaveLives WearAMask,3,88,@IainFitzgerald Thanks for the follow! #WritingCommunity #StayAtHomeSaveLives #WearAMask,promask,12,8,4
2020-08-31 00:49:43,Covid19NZ WearAMask,2,144,Wear a mask to reduce risk of spreading #Covid19NZ @covid19nz Or #WearAMask if you don't want @NZPolice &amp; US compan… https://t.co/iBIcw9qv8K,promask,28,21,7
2020-08-31 00:49:37,WritingCommunity StayAtHomeSaveLives WearAMask,3,89,@GameaningStudio Thanks for the follow! #WritingCommunity #StayAtHomeSaveLives #WearAMask,promask,12,8,4
2020-08-31 00:49:21,WritingCommunity StayAtHomeSaveLives WearAMask,3,88,@thesorrellosea Thanks for the follow! #WritingCommunity #StayAtHomeSaveLives #WearAMask,promask,12,8,4
2020-08-31 00:49:11,soccer,1,140,"Thank you to all the teams, coaches, parents/guardians and staff for helping us get another successful #soccer tour… https://t.co/1KloPGQu0F",promask,25,19,6
2020-08-31 00:49:06,WritingCommunity StayAtHomeSaveLives WearAMask,3,83,@Ariayuna1 Thanks for the follow! #WritingCommunity #StayAtHomeSaveLives #WearAMask,promask,12,8,4
2020-08-31 00:49:06,,0,140,"Happy 63rd National Day, Malaysia! Let us fly our Jalur Gemilang with pride from our home and hope for a brighter t… https://t.co/Iy4Kxv4Ioo",promask,26,23,3
2020-08-31 00:48:37,WritingCommunity StayAtHomeSaveLives WearAMask,3,83,@cathyf567 Thanks for the follow! #WritingCommunity #StayAtHomeSaveLives #WearAMask,promask,12,8,4
2020-08-31 00:48:35,,0,132,"Lady Gaga, Ariana Grande - Rain On Me (Official Music Video) https://t.co/ktAg40hywb via @YouTube @ladygaga… https://t.co/lnZvqTFACU",promask,20,16,4
2020-08-31 00:48:15,WritingCommunity StayAtHomeSaveLives WearAMask,3,87,@Geoff_T_Jones Thanks for the follow! #WritingCommunity #StayAtHomeSaveLives #WearAMask,promask,12,8,4
2020-08-31 00:47:17,crafternoon,1,140,Vote! Wear a mask! Do both! Today’s #crafternoon project was a mask with a gentle reminder to VOTE across the front… https://t.co/rwioVy0XDb,promask,28,22,6
2020-08-31 00:47:11,usa,1,133,"“It’s been a bad summer for the UnitedStates.” 
-Fareed Zakaria, King of Understatement

@FareedZakaria #usa… https://t.co/fb3sMDth6J",promask,25,16,9
2020-08-31 00:47:07,WritingCommunity StayAtHomeSaveLives WearAMask,3,85,@jamescudney4 Thanks for following! #WritingCommunity #StayAtHomeSaveLives #WearAMask,promask,11,7,4
2020-08-31 00:46:43,wearamask GentlemensClub,2,131,"TicTacToe‼️
Book, play and have a naughty night @ 🏨 Hotel Coahuila 😉 
 🍑 🤤 🍆 💦
#wearamask 
#GentlemensClub… https://t.co/oRNc91cuKd",promask,28,20,8
2020-08-31 00:46:42,,0,140,Alarmed by the number of people at @SCHEELS today without masks—mostly teens and people in their 20’s. Seriously fo… https://t.co/HO8gYC1sxt,promask,25,20,5
2020-08-31 00:45:19,,0,140,***BANK HOLIDAY MONDAY SALE*** Head on over to my shop for 15% OFF All Masks TODAY ONLY! 👇🏽 https://t.co/sJoC0c8F6b… https://t.co/yPUoLsUA6W,promask,30,20,10
2020-08-31 00:44:59,wearamask beresponsible,2,73,I will be continue to wear a mask in September. #wearamask #beresponsible,promask,15,12,3
2020-08-31 00:44:13,startup healthcare stayhome staysafe hopeforthebest wearamask washyourhands protectyourself protectothers,9,139,#startup #healthcare #stayhome #staysafe #hopeforthebest #wearamask #washyourhands #protectyourself #protectothers… https://t.co/DGOFzacYD4,promask,20,10,10
2020-08-31 00:43:25,,0,133,@mesegyar @JulieKusma @CordonRoma @Chrissy_Clarke @OyinloyeSabrina @EHollandAuthor @vicmarswell @SPOFarrell3… https://t.co/LVPGplToJ8,promask,10,9,1
2020-08-31 00:42:28,,0,140,Woke up with a headache and immediately began running a contact tracing program in my mind.  Headache is gone but i… https://t.co/oX5rEULgVQ,promask,25,22,3
2020-08-31 00:42:19,,0,130,"Spinnin' it masked @InfiniTFBall Showcase!!
Thx to @k_bolin9 for prepping me!
Big thanks @tballardqbcoach… https://t.co/oHXcr3b7E2",promask,22,15,7
2020-08-31 00:42:19,,0,139,My phone doesn’t recognize me with my mask 😷 but it does make me look like a Mortal Kombat character so it’s cool.… https://t.co/DMuMBDQevE,promask,28,24,4
2020-08-31 00:41:33,,0,140,@PremierScottMoe I wonder if @PremierScottMoe will visit classrooms with unmasked students in them?🐓💩won’t walk the… https://t.co/gJdkQLPVcv,promask,20,16,4
2020-08-31 00:40:10,,0,140,"@RexChapman Rex, I’m pretty sure this is what we real UGA alumni would call a “tailgate” alumni. They like the merc… https://t.co/BirxoX3gBN",promask,28,22,6
2020-08-31 00:35:47,WearAMask LiberalInsanity,2,140,@TheDamaniFelder #WearAMask was debunked from Day #1 #LiberalInsanity needed to be infused. Just wait until the med… https://t.co/AvMpZBlh5i,promask,23,18,5
2020-08-31 00:35:36,,0,132,@l_paterno @Chrissy_Clarke @Holly_H_H @SJTurner_Author @KeysDorian @joanne_paulson @laliaristo @DerekRKing2… https://t.co/cel87Eh0Ge,promask,10,9,1
2020-08-31 00:34:38,wearamask wearyourmask wemasktogether v2kproductionsmask,4,140,"😷

#wearamask
#wearyourmask
#wemasktogether
#v2kproductionsmask😷

Stay Safe 
Protect Yourself 
Protect Others 
Spre… https://t.co/E00Uoq6Tau",promask,27,13,14
2020-08-31 00:33:57,Aliens Trans Ftm wearamask,4,96,"Don’t talk to strangers, and wear a mask. #Aliens #Trans #Ftm #wearamask https://t.co/4NdAebNycR",promask,20,13,7
2020-08-31 00:33:29,,0,140,"Been seeing this video all day everywhere. Oh, if only we could club morons like this as we do those baby seals. Ca… https://t.co/Qp7oTwfuhN",promask,28,24,4
2020-08-31 00:32:41,,0,143,Hey! Fancy 10% off the first reusable silicone mask with 99.95% filtration (N99/FFP3)?  A mask that protects you &amp;… https://t.co/FR5v3fAZo9,promask,32,20,12
2020-08-31 00:31:35,WearAMask,1,118,Fortunately someone in the world understood correctly what #WearAMask meaning. loveU @ladygaga https://t.co/xYBHTy5qRv,promask,15,13,2
2020-08-31 00:31:16,,0,140,@IvankaTrump stop. please just stop. for far too long there has been no justice or resolution for your pathetic exc… https://t.co/dAQJIWSobl,promask,24,21,3
2020-08-31 00:29:50,comics comicbooks oni onipress thebunker,5,128,Wear a mask... and remember things could always be worse. #comics #comicbooks #oni #onipress #thebunker… https://t.co/6ncZBMa2UU,promask,24,16,8
2020-08-31 00:29:29,level2 WearAMask,2,75,Good mask use in St Heliers today. About 75% I reckon. #level2.5 #WearAMask,promask,18,13,5
2020-08-31 00:28:38,,0,140,@VirtualGirlLS The conspiracy theorists were all starting to make sense  what with all the statistical lies; the no… https://t.co/czEdZtfxjJ,promask,22,19,3
2020-08-31 00:28:23,,0,140,It’s always more fun to explore between the lines. // My prize for an early Sunday rising - a gorgeously perfect da… https://t.co/aWq61P3N9Z,promask,26,23,3
2020-08-31 00:27:28,wearamask covid,2,67,Not a soul up in this beach with a mask on. SMDH. #wearamask #covid,promask,18,14,4
2020-08-31 00:26:52,,0,140,"I'm a fan of the GREGorian Calendar as much as the next guy, but this nonsense isn't just gonna go away because 202… https://t.co/I1W78X9Ee4",promask,29,24,5
2020-08-31 00:25:27,WearAMask VMA VMAs,3,112,"Congratulations, @ladygaga &amp; @ArianaGrande!

That’s quite a #WearAMask😷!

#VMA #VMAs https://t.co/iB1s2dHFog",promask,23,11,12
2020-08-31 00:25:00,WearAMask GoIrish,2,130,"😷

@NDHockey’s @grant_silianoff knows to meet his new classmates, it’s imperative to #WearAMask.

#GoIrish https://t.co/L6MO07HcXQ",promask,23,15,8
2020-08-31 00:24:49,WearAMask,1,60,It's the 23 and up for me #WearAMask https://t.co/qpaGUQo6Rs,promask,11,9,2
2020-08-31 00:23:30,WearAMask,1,66,Great news for @SanDiegoCounty! #WearAMask https://t.co/xSUQj2HWnf,promask,8,6,2
2020-08-31 00:22:10,Korea WearAMask,2,78,"ICYMI - fellow Frogs in #Korea, #WearAMask everywhere: https://t.co/j25bloBKyv",promask,13,9,4
2020-08-31 00:18:16,WearAMask,1,25,lady gaga said #WearAMask,promask,5,4,1
2020-08-31 00:17:50,BringIt WearAMask,2,75,Back to School Eve prep work... #BringIt #WearAMask https://t.co/j15zygWd4y,promask,12,9,3
2020-08-31 00:17:16,WearAMask MaskUp VMAs,3,98,"All I can say is that @McQueen would be proud. 
#WearAMask 
#MaskUp 
#VMAs https://t.co/Cae1MntvKj",promask,21,14,7
2020-08-31 00:15:34,Vma WearAMask,2,94,Screw it. I'm going into work like @ladygaga tomorrow. #Vma #WearAMask https://t.co/owL5egrdb4,promask,17,12,5
2020-08-31 00:15:20,wearamask,1,84,"I wear my mask for my FAMILY, my FRIENDS and YOU! #wearamask https://t.co/Saf5bjhUhO",promask,16,13,3
2020-08-31 00:15:18,WearAMask,1,63,Big ups to  @travisbarker for getting it right @vmas #WearAMask,promask,12,10,2
2020-08-31 00:13:48,,0,140,"@CLennertz @JoeBiden @KamalaHarris @vote Damn Chris, bear wrestler, composer and general all around good guy? Total… https://t.co/eUiF1YE8OY",promask,21,17,4
2020-08-31 00:13:45,flyeredup Game4 PHIvsNYI hockey stanleycupplayoffs bubblehockey AnytimeAnywhere,7,138,All #flyeredup at home for #Game4 #PHIvsNYI #hockey #stanleycupplayoffs #bubblehockey @nhlflyers #AnytimeAnywhere… https://t.co/TeO9zckw1X,promask,21,13,8
2020-08-31 00:13:45,,0,140,"@jaredpolis @Rockies Because we didn’t have fans to give them ROX energy- :)Give us 10,000 fans GOV for the playoff… https://t.co/YwUiD31Mz4",promask,24,21,3
2020-08-31 00:12:09,,0,144,My mom is hospitalized with COVID-19 and pneumonia. Many friends &amp; family have brought meals and things for my litt… https://t.co/tBmfG6DgFi,promask,25,21,4
2020-08-31 00:10:54,WakeUp,1,140,"THIS IS TRUTH - FACT

#WakeUp !

WE ARE ALL BEING LIED TO
THEY ARE LAUGHING AT US
AT HOW EASY WE ARE TO CONTROL

LE… https://t.co/ACGV2lJIaW",promask,34,27,7
2020-08-31 00:10:33,Texas BidenHarris2020 VoteBlueToSaveAmerica Vote WearAMask,5,140,"This. #Texas #BidenHarris2020 #VoteBlueToSaveAmerica . #Vote early, in person, #WearAMask , but, sweet baby Jesus j… https://t.co/vX4joh01wS",promask,27,17,10
2020-08-31 00:07:45,coronavirus,1,140,@missrogue Heard a few people wondering the same thing. Should be an interesting flu season with #coronavirus float… https://t.co/jcDUSc1ozA,promask,22,19,3
2020-08-31 00:07:42,covidisreal respect victimsofcovid,3,120,@ladygaga It isn’t a “thing”..  sorry I love your work but this is MEGA TONE DEAF.😐#covidisreal #respect #victimsofcovid,promask,27,18,9
2020-08-31 00:07:28,nyc NewYorkCity,2,127,"Another step in regaining a sense of 'normalcy' starts tomorrow, Monday the 31st...

#nyc #NewYorkCity… https://t.co/d1JV6ddxvA",promask,24,16,8
2020-08-31 00:07:23,wearamask,1,83,"@ahbrees By God, don’t tell him what to do with HIS body. What an idiot. #wearamask",promask,21,16,5
2020-08-31 00:07:04,,0,129,"STAY 6 FT APART!
STOP THE SPREAD
FLATTEN CURVE
WEAR CLOTHES THAT REMIND PEOPLE 

https://t.co/A5uQgfxHcl… https://t.co/xLJdEC9XPb",promask,22,16,6
2020-08-31 00:05:31,,0,136,Celine Dion The show must go on at Billboard Music Awards 2016 https://t.co/mVM9aQWRKz via @YouTube @celinedion… https://t.co/Ylf1pfFQ7a,promask,18,17,1
2020-08-31 00:04:51,,0,140,"My new mask.

Even if there is only 10% that you could save a life by wearing a mask in crowded places, I think you… https://t.co/5TOJ8wswvV",promask,31,26,5
2020-08-31 00:04:47,wearamask wearingiscaring protector caremore bemindful,5,128,"Wearing is caring. 💖🦋😷🦋💖
📸 @austin_nunes 
•
#wearamask #wearingiscaring #protector #caremore #bemindful… https://t.co/pt1EQzbJMw",promask,27,13,14
2020-08-31 00:04:47,wearamask,1,123,Come to Santa Barbara and walk on the beach. It’s beautiful and much better than giving Trumpers the time of day #wearamask,promask,25,22,3
2020-08-31 00:04:05,NewZealand JacindaArden wearamask mask4canada,4,129,She is a good example of a powerful and caring leader. #NewZealand #JacindaArden #wearamask #mask4canada… https://t.co/zg9U4jB1B3,promask,22,16,6
2020-08-31 00:03:11,,0,140,"They say that younger generations are ""Entitled"", ""Have no respect"", and ""Are easily triggered"". So far, the only p… https://t.co/fW1kwjc4Ge",promask,31,20,11
2020-08-31 00:02:59,WearAMask whysoagressive,2,113,Somebody come get their dude; home slice needs a tranquilizer. #WearAMask #whysoagressive https://t.co/LdkRH0BX4D,promask,17,13,4
2020-08-31 00:02:41,RememberTheDead Covid19USA WearAMask,3,80,"#RememberTheDead
180k+ dead from #Covid19USA 
#WearAMask https://t.co/vb8UFopgPb",promask,12,7,5
2020-08-31 00:00:10,COVIDiot Walmart,2,120,"#COVIDiot in Alaska #Walmart has a meltdown, claims employees are in ""service to satan."" WATCH:… https://t.co/251sHJypAs",promask,24,16,8
2020-08-30 23:58:06,,0,139,"@TruthRaiderHQ @jaysonstreet Yelling at *anyone* like that is screwed up. 

Here’s the thing though, the guy might… https://t.co/7UqctHDhVE",promask,25,18,7
2020-08-30 23:58:01,popcornparkzoo,1,140,Nice to see a big crowd lined up for entry to #popcornparkzoo today. Too bad they had nobody enforcing mask use and… https://t.co/FsrWzonbGX,promask,26,23,3
2020-08-30 23:54:35,WearAMask mask,2,140,When you #WearAMask please put it over both your mouth and your nose. If the #mask is not covering your nostrils th… https://t.co/KKZb3I3VGb,promask,27,23,4
2020-08-30 23:54:34,WearAMask,1,140,“We don’t need everyone to #WearAMask. We need more people to wear masks. We need to be willing to wear a mask even… https://t.co/NKkCvRSZPm,promask,30,24,6
2020-08-30 23:54:09,marciamarciamarcia mainecooncats,2,131,Oh excuse ME #marciamarciamarcia was I bothering you? Or are you waiting for a belly brush? #mainecooncats… https://t.co/et6p49p85f,promask,23,18,5
